,IdeNucleoCEG,NomUsina,NomEmpresa,NomBarramento,DscTipo,DscNivelSegurancaBarragem,IdcClassificacaoBarragens,DscCategoriaRiscoGeral,DscDanoPotencialGeral,DscVersao,NomCampanha,DatInicioCampanha,DatFimCampanha,DatInicioPrazoLegalCampanha,DatFimPrazoLegalCampanha,NomSecundario,DatConclusaoConstrucao,MdaAlturaMacicoTerreno,MdaAlturaMacicoFundacao,MdaComprimento,NumBarramento,DscExisteAcidenteIncidente,QtdAcidenteIncidente,DthCadastro,DthEnvio,DscEnvioPrazoLegal,NomRioEmpreendimento,MdaCapacidadeTotalEmp,DatPrimeiroEnchimento,DscFaseVidaEmpreendimento,QtdBarramentoEmpreendimento,MdaAreaSuperficieReservatorio,NumCnpj,MdaPotenciaImplantacao,PctParticipacaoEmpreendimento,CodCEG,NomFonteEnergia,SigEstadoUsina,DscFaseUsina,DscTipoGeracao,DscTipoFundacao,DscTipoConstrucaoBarragem,DscEstimativaVazaoProjeto,DscCasaForca,DscComprimento,DscIdadeBarragem,DscAltura,DscExisteDeformacao,DscCondicaoEclusa,DscCondicaoDeterioracao,DscPercolacao,DscConfEstruturasAducao,DscConfEstruturaExtravasora,DscExisteDocumentacaoProjeto,DscPossuiTecnicoEstrutura,DscPossuiInspecaoMonitoramento,DscRegraOperDispositivo,DscEmiteRelatorio,DscTamanhoVolumeReservatorio,DscProbabilidadeMorte,DscImpactoAmbiental,DscImpactoSocioEconomico,DscPSBElaborado,DatConclusaoPSB,DscPAEElaborado,DatConclusaoPAE,DscISRRealizada,DatConclusaoISR,DscISERealizada,QtdMunicipioAfetado,MdaVazaoVertedouro,MdaCotaCoroamentoBarramento,NomTipoEstrutural,DscTipoEstrutural,DscEstudoRompimento,DscEnquadraResolucao
841,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui I,Barragem,Atenção,B,Baixo,Alto,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Regularização,1951-06-14,"18,5000",20.5,223.0,1,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,< 5 ou > 50 anos ou sem,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"536,0000","20,50",Gravidade,Gravidade,Articulação entre as empresas realizada,Sim
842,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui I,Barragem,Atenção,B,Baixo,Alto,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Regularização,1951-06-14,"18,5000",20.5,223.0,1,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,< 5 ou > 50 anos ou sem,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"536,0000","20,50",Gravidade,Gravidade,Estudos concluídos,Sim
843,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui I,Barragem,Atenção,B,Baixo,Alto,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Regularização,1951-06-14,"18,5000",20.5,223.0,1,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,< 5 ou > 50 anos ou sem,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"536,0000","20,50",Gravidade,Gravidade,Plano de trabalho concluído,Sim
844,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui Captação,Barragem,Atenção,C,Medio,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui III,1933-01-01,"4,9000",5.2,63.6,2,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento,Não possui eclusa,"Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente",Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"127,0000","103,50",Gravidade,Gravidade,Articulação entre as empresas realizada,Sim
845,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui Captação,Barragem,Atenção,C,Medio,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui III,1933-01-01,"4,9000",5.2,63.6,2,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento,Não possui eclusa,"Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente",Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"127,0000","103,50",Gravidade,Gravidade,Estudos concluídos,Sim
846,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui Captação,Barragem,Atenção,C,Medio,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui III,1933-01-01,"4,9000",5.2,63.6,2,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento,Não possui eclusa,"Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação","Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente",Projeto básico,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"127,0000","103,50",Gravidade,Gravidade,Plano de trabalho concluído,Sim
847,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui II,Barragem,Atenção,C,Baixo,Medio,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Auxiliar,1957-06-28,"5,7000",6.1,66.2,3,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"61,0000","111,50",Contrafortes,Contrafortes,Articulação entre as empresas realizada,Sim
848,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui II,Barragem,Atenção,C,Baixo,Medio,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Auxiliar,1957-06-28,"5,7000",6.1,66.2,3,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"61,0000","111,50",Contrafortes,Contrafortes,Estudos concluídos,Sim
849,654.0,Capigui,Companhia estadual de geração de energia elétrica - ceee-g,Capigui II,Barragem,Atenção,C,Baixo,Medio,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Capigui Auxiliar,1957-06-28,"5,7000",6.1,66.2,3,Não,0,2023-01-27 13:56:07,2023-01-30 15:05:29,Enviado Dentro do Prazo Legal,Capgui,42.0,1933-01-01,Operação,3,61483300.0,39881421000104.0,4470.0,100.0,PCH.PH.RS.000654-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Anteprojeto ou Projeto conceitual,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2015-03-25,Aprovado e implantado,2018-12-19,Sim,2022-10-17,Não se aplica,3,"61,0000","111,50",Contrafortes,Contrafortes,Plano de trabalho concluído,Sim
850,702.0,Andorinhas,Cpfl sul centrais elétricas ltda,Andorinhas,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Andorinhas,1941-07-01,"5,2000",5.2,72.0,1,Não,0,2023-01-26 16:19:22,2023-01-30 13:48:38,Enviado Dentro do Prazo Legal,Potiribu,0.02,1941-07-01,Operação,1,0.0,5441551000104.0,512.0,100.0,CGH.PH.RS.000702-1.01,Hidrelétrica,RS,Operação,Central Geradora Hidrelétrica,Rocha Sã,Concreto Ciclópico,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,< 5 ou > 50 anos ou sem,Altura = 15m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Inexiste documentação de projeto,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não se aplica,,Não se aplica,,Não se aplica,,Não se aplica,0,,,Gravidade,Gravidade,,Não
851,706.0,Cascata do Pinheirinho,Coprel cooperativa de geração de energia e desenvolvimento,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,1,1993-12-01,"2,3000",2.63,65.0,1,Não,0,2022-12-23 06:46:41,2022-12-23 07:00:28,Enviado Dentro do Prazo Legal,Pinheirinho,0.8,1993-12-01,Operação,1,0.0,8323274000123.0,895.0,100.0,CGH.PH.RS.000706-4.03,Hidrelétrica,RS,Operação,Central Geradora Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Não se aplica,,Não se aplica,,Não se aplica,,Não se aplica,0,,,Gravidade,Gravidade,Inexistente,Não
852,718.0,Castro Alves,Companhia energética rio das antas,Castro Alves,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Castro Alves,2008-01-16,"48,0000",48.0,350.0,1,Não,0,2023-01-24 08:39:11,2023-01-30 14:50:56,Enviado Dentro do Prazo Legal,Das antas,91.77,2008-02-03,Operação,1,59500000.0,4237975000199.0,130000.0,100.0,UHE.PH.RS.000718-8.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha Sã,Concreto rolado,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,30m = Altura = 60m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-12-21,Aprovado e implantado,2017-12-21,Sim,2022-10-26,Não se aplica,15,"12043,0000","240,00",Gravidade,Gravidade,Articulação entre as empresas realizada,Sim
853,718.0,Castro Alves,Companhia energética rio das antas,Castro Alves,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,Castro Alves,2008-01-16,"48,0000",48.0,350.0,1,Não,0,2023-01-24 08:39:11,2023-01-30 14:50:56,Enviado Dentro do Prazo Legal,Das antas,91.77,2008-02-03,Operação,1,59500000.0,4237975000199.0,130000.0,100.0,UHE.PH.RS.000718-8.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha Sã,Concreto rolado,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,30m = Altura = 60m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,Projeto executivo,Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Grande,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2017-12-21,Aprovado e implantado,2017-12-21,Sim,2022-10-26,Não se aplica,15,"12043,0000","240,00",Gravidade,Gravidade,Inexistente,Sim
854,735.0,Cazuza Ferreira,Cazuza ferreira energética s/a,PCHA CAZUZA FERREIRA,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha-1/2022,2022-11-01,2023-02-28,2022-11-01,2023-01-31,BARRAGEN CAZUZA FERREIRA,2015-11-07,"4,0000",5.0,180.0,1,Não,0,2022-11-04 15:20:20,2022-12-26 17:39:00,Enviado Dentro do Prazo Legal,Rio lajeado grande,0.1721,2015-11-07,Operação,1,3513000.0,17201404000146.0,9100.0,100.0,PCH.PH.RS.000735-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Convencional,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 5 e 10 anos,Altura = 15m,Inexistente,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo",Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2021-08-04,Aprovado e implantado,2022-10-21,Sim,2022-09-27,Sim,0,"1551,1000","778,15",Gravidade,Gravidade,Estudos concluídos,Não
