;IdeNucleoCEG;NomUsina;NomEmpresa;NomBarramento;DscTipo;DscNivelSegurancaBarragem;IdcClassificacaoBarragens;DscCategoriaRiscoGeral;DscDanoPotencialGeral;DscVersao;NomCampanha;DatInicioCampanha;DatFimCampanha;DatInicioPrazoLegalCampanha;DatFimPrazoLegalCampanha;NomSecundario;DatConclusaoConstrucao;MdaAlturaMacicoTerreno;MdaAlturaMacicoFundacao;MdaComprimento;NumBarramento;DscExisteAcidenteIncidente;QtdAcidenteIncidente;DthCadastro;DthEnvio;DscEnvioPrazoLegal;NomRioEmpreendimento;MdaCapacidadeTotalEmp;DatPrimeiroEnchimento;DscFaseVidaEmpreendimento;QtdBarramentoEmpreendimento;MdaAreaSuperficieReservatorio;NumCnpj;MdaPotenciaImplantacao;PctParticipacaoEmpreendimento;CodCEG;NomFonteEnergia;SigEstadoUsina;DscFaseUsina;DscTipoGeracao;DscTipoFundacao;DscTipoConstrucaoBarragem;DscEstimativaVazaoProjeto;DscCasaForca;DscComprimento;DscIdadeBarragem;DscAltura;DscExisteDeformacao;DscCondicaoEclusa;DscCondicaoDeterioracao;DscPercolacao;DscConfEstruturasAducao;DscConfEstruturaExtravasora;DscExisteDocumentacaoProjeto;DscPossuiTecnicoEstrutura;DscPossuiInspecaoMonitoramento;DscRegraOperDispositivo;DscEmiteRelatorio;DscTamanhoVolumeReservatorio;DscProbabilidadeMorte;DscImpactoAmbiental;DscImpactoSocioEconomico;DscPSBElaborado;DatConclusaoPSB;DscPAEElaborado;DatConclusaoPAE;DscISRRealizada;DatConclusaoISR;DscISERealizada;QtdMunicipioAfetado;MdaVazaoVertedouro;MdaCotaCoroamentoBarramento;NomTipoEstrutural;DscTipoEstrutural;DscEstudoRompimento;DscEnquadraResolucao
1057;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui I;Barragem;Atenção;B;BAIXO;ALTO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Regularização;1951-06-14;18,5000;20,5000;223,0000;1;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;536,0000;20,50;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
1058;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui I;Barragem;Atenção;B;BAIXO;ALTO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Regularização;1951-06-14;18,5000;20,5000;223,0000;1;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;536,0000;20,50;Gravidade;Gravidade;Estudos concluídos;Sim
1059;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui I;Barragem;Atenção;B;BAIXO;ALTO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Regularização;1951-06-14;18,5000;20,5000;223,0000;1;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;536,0000;20,50;Gravidade;Gravidade;Plano de trabalho concluído;Sim
1060;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui Captação;Barragem;Atenção;C;MEDIO;BAIXO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui III;1933-01-01;4,9000;5,2000;63,6000;2;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento;Não possui eclusa;Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;127,0000;103,50;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
1061;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui Captação;Barragem;Atenção;C;MEDIO;BAIXO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui III;1933-01-01;4,9000;5,2000;63,6000;2;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento;Não possui eclusa;Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;127,0000;103,50;Gravidade;Gravidade;Estudos concluídos;Sim
1062;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui Captação;Barragem;Atenção;C;MEDIO;BAIXO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui III;1933-01-01;4,9000;5,2000;63,6000;2;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de impacto considerável gerando necessidade de estudos adicionais ou monitoramento;Não possui eclusa;Erosões superficiais, ferragem exposta, crescimento de vegetação generalizada,  gerando necessidade de monitoramento ou atuação corretiva;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras sem tratamento ou em fase de diagnóstico;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação;Estruturas civis comprometidas ou dispositivos hidroeletromecanicos com problemas identificados, com redução de capacidade de vazão e com medidas corretivas em implantação / canais ou vertedouro (tipo soleira livre) com erosões e/ou parcialmente obstruídos, com risco de comprometimento da estrutura vertente;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;127,0000;103,50;Gravidade;Gravidade;Plano de trabalho concluído;Sim
1063;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui II;Barragem;Atenção;C;BAIXO;MEDIO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Auxiliar;1957-06-28;5,7000;6,1000;66,2000;3;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Terra Homogênea;TR = 500 anos;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;FREQUENTE  (não existem pessoas ocupando permanentemente a área afetada a jusante da barragem, mas existe rodovia municipal, estadual, federal ou outro local e/ou empreendimento de permanência eventual de pessoas que poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;61,0000;111,50;Contrafortes;Contrafortes;Articulação entre as empresas realizada;Sim
1064;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui II;Barragem;Atenção;C;BAIXO;MEDIO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Auxiliar;1957-06-28;5,7000;6,1000;66,2000;3;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Terra Homogênea;TR = 500 anos;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;FREQUENTE  (não existem pessoas ocupando permanentemente a área afetada a jusante da barragem, mas existe rodovia municipal, estadual, federal ou outro local e/ou empreendimento de permanência eventual de pessoas que poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;61,0000;111,50;Contrafortes;Contrafortes;Estudos concluídos;Sim
1065;654.0;Capigui;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Capigui II;Barragem;Atenção;C;BAIXO;MEDIO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Capigui Auxiliar;1957-06-28;5,7000;6,1000;66,2000;3;Não;0;2024-01-16 15:17:09.343000000;2024-01-29 16:41:33.633000000;Enviado Dentro do Prazo Legal;Capgui;42,000000;1933-01-01;Operação;3;6148330,00;39881421000104.0;4470,00;100,00000;PCH.PH.RS.000654-8.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada dura com tratamento;Terra Homogênea;TR = 500 anos;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Anteprojeto ou Projeto conceitual;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;FREQUENTE  (não existem pessoas ocupando permanentemente a área afetada a jusante da barragem, mas existe rodovia municipal, estadual, federal ou outro local e/ou empreendimento de permanência eventual de pessoas que poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-25;Aprovado e implantado;2018-12-19;Sim;2023-12-04;Não se aplica;3;61,0000;111,50;Contrafortes;Contrafortes;Plano de trabalho concluído;Sim
1066;702.0;Andorinhas;CPFL Sul Centrais Elétricas Ltda;Andorinhas;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Andorinhas;1941-07-01;5,2000;5,2000;72,0000;1;Não;0;2024-01-26 15:07:04.480000000;2024-01-26 15:09:33.547000000;Enviado Dentro do Prazo Legal;Potiribu;,020000;1941-07-01;Operação;1;,00;5441551000104.0;512,00;100,00000;CGH.PH.RS.000702-1.01;Hidrelétrica;RS;Operação;Central Geradora Hidrelétrica;Rocha Sã;Concreto Ciclópico;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Inexistente;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Inexiste documentação de projeto;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não se aplica;;Não se aplica;;Não se aplica;;Não se aplica;0;;;Gravidade;Gravidade;;Não
1067;706.0;Cascata do Pinheirinho;COPREL Cooperativa de Geração de Energia e Desenvolvimento;1;Barragem;Normal;C;BAIXO;BAIXO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;1;1993-12-01;2,3000;2,6300;65,0000;1;Não;0;2024-01-18 14:54:01.067000000;2024-01-18 14:54:36.537000000;Enviado Dentro do Prazo Legal;Pinheirinho;,800000;1993-12-01;Operação;1;,00;8323274000123.0;895,00;100,00000;CGH.PH.RS.000706-4.03;Hidrelétrica;RS;Operação;Central Geradora Hidrelétrica;Rocha alterada dura com tratamento;Concreto Convencional;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;entre 10 e 30 anos;Altura = 15m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;POUCO FREQUENTE (não existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, mas existe estrada vicinal de uso local);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Não se aplica;;Não se aplica;;Não se aplica;;Não se aplica;0;;;Gravidade;Gravidade;Inexistente;Não
1068;718.0;Castro Alves;COMPANHIA ENERGÉTICA RIO DAS ANTAS;Castro Alves;Barragem;Atenção;B;BAIXO;ALTO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Castro Alves;2008-01-16;48,0000;48,0000;350,0000;1;Não;0;2023-11-18 13:43:54.947000000;2023-11-18 13:58:26.093000000;Enviado Dentro do Prazo Legal;das Antas;91,770000;2008-02-03;Operação;1;5950000,00;4237975000199.0;130000,00;100,00000;UHE.PH.RS.000718-8.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha Sã;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto executivo;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2017-12-21;Aprovado e implantado;2017-12-21;Sim;2022-10-26;Não se aplica;15;12043,0000;240,00;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
1069;718.0;Castro Alves;COMPANHIA ENERGÉTICA RIO DAS ANTAS;Castro Alves;Barragem;Atenção;B;BAIXO;ALTO;Versão 1;Campanha-1/2023;2023-11-01;2024-02-29;2023-11-01;2024-01-31;Castro Alves;2008-01-16;48,0000;48,0000;350,0000;1;Não;0;2023-11-18 13:43:54.947000000;2023-11-18 13:58:26.093000000;Enviado Dentro do Prazo Legal;das Antas;91,770000;2008-02-03;Operação;1;5950000,00;4237975000199.0;130000,00;100,00000;UHE.PH.RS.000718-8.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha Sã;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto executivo;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2017-12-21;Aprovado e implantado;2017-12-21;Sim;2022-10-26;Não se aplica;15;12043,0000;240,00;Gravidade;Gravidade;Inexistente;Sim
